0,345.347335,203.380708
0,335.586595,203.6242
0,325.825855,203.867693
0,316.065116,204.111185
0,306.304376,204.354677
0,296.543636,204.59817
0,286.782896,204.841662
0,277.022156,205.085155
0,267.261416,205.328647
0,257.500676,205.572139
0,247.739936,205.815632
0,237.979196,206.059124
0,228.218456,206.302616
0,218.457716,206.546109
0,208.696977,206.789601
0,198.936237,207.033094
0,189.175497,207.276586
0,179.414757,207.520078
0,179.171264,197.759338
0,178.927772,187.998599
0,178.68428,178.237859
0,178.440787,168.477119
0,178.197295,158.716379
0,177.953803,148.955639
0,177.71031,139.194899
0,177.466818,129.434159
0,177.223325,119.673419
0,176.979833,109.912679
0,176.736341,100.151939
0,176.492848,90.3912
0,176.249356,80.63046
0,176.005864,70.86972
0,175.762371,61.10898
0,175.518879,51.34824
0,175.275386,41.5875
0,185.036126,41.344008
0,194.796866,41.100515
0,204.557606,40.857023
0,214.318346,40.61353
0,224.079086,40.370038
0,233.839826,40.126546
0,243.600566,39.883053
0,253.361306,39.639561
0,263.122046,39.396069
0,272.882785,39.152576
0,282.643525,38.909084
0,292.404265,38.665591
0,302.165005,38.422099
0,311.925745,38.178607
0,321.686485,37.935114
0,331.447225,37.691622
0,341.207965,37.44813
0,341.451457,47.208869
0,341.69495,56.969609
0,341.938442,66.730349
0,342.181934,76.491089
0,342.425427,86.251829
0,342.668919,96.012569
0,342.912411,105.773309
0,343.155904,115.534049
0,343.399396,125.294789
0,343.642889,135.055529
0,343.886381,144.816269
0,344.129873,154.577008
0,344.373366,164.337748
0,344.616858,174.098488
0,344.86035,183.859228
0,345.103843,193.619968
65.444721,347.624524,205.163973
65.444721,337.726863,205.538449
65.444721,327.829202,205.912925
65.444721,317.931541,206.287401
65.444721,308.03388,206.661877
65.444721,298.13622,207.036353
65.444721,288.238559,207.410829
65.444721,278.340898,207.785305
65.444721,268.443237,208.159781
65.444721,258.545576,208.534257
65.444721,248.647915,208.908733
65.444721,238.750254,209.283209
65.444721,228.852593,209.657684
65.444721,218.954933,210.03216
65.444721,209.057272,210.406636
65.444721,199.159611,210.781112
65.444721,189.26195,211.155588
65.444721,179.364289,211.530064
65.444721,178.989813,201.632403
65.444721,178.615337,191.734743
65.444721,178.240861,181.837082
65.444721,177.866385,171.939421
65.444721,177.491909,162.04176
65.444721,177.117433,152.144099
65.444721,176.742957,142.246438
65.444721,176.368481,132.348777
65.444721,175.994005,122.451116
65.444721,175.61953,112.553456
65.444721,175.245054,102.655795
65.444721,174.870578,92.758134
65.444721,174.496102,82.860473
65.444721,174.121626,72.962812
65.444721,173.74715,63.065151
65.444721,173.372674,53.16749
65.444721,172.998198,43.26983
65.444721,182.895859,42.895354
65.444721,192.79352,42.520878
65.444721,202.69118,42.146402
65.444721,212.588841,41.771926
65.444721,222.486502,41.39745
65.444721,232.384163,41.022974
65.444721,242.281824,40.648498
65.444721,252.179485,40.274022
65.444721,262.077146,39.899546
65.444721,271.974806,39.52507
65.444721,281.872467,39.150594
65.444721,291.770128,38.776118
65.444721,301.667789,38.401642
65.444721,311.56545,38.027166
65.444721,321.463111,37.65269
65.444721,331.360772,37.278214
65.444721,341.258433,36.903738
65.444721,341.632908,46.801399
65.444721,342.007384,56.69906
65.444721,342.38186,66.596721
65.444721,342.756336,76.494382
65.444721,343.130812,86.392043
65.444721,343.505288,96.289703
65.444721,343.879764,106.187364
65.444721,344.25424,116.085025
65.444721,344.628716,125.982686
65.444721,345.003192,135.880347
65.444721,345.377668,145.778008
65.444721,345.752144,155.675669
65.444721,346.12662,165.573329
65.444721,346.501096,175.47099
65.444721,346.875572,185.368651
65.444721,347.250048,195.266312
130.889443,349.123787,204.312958
130.889443,338.929581,204.567273
130.889443,328.735376,204.821588
130.889443,318.54117,205.075903
130.889443,308.346964,205.330218
130.889443,298.152758,205.584533
130.889443,287.958553,205.838848
130.889443,277.764347,206.093163
130.889443,267.570141,206.347478
130.889443,257.375936,206.601793
130.889443,247.18173,206.856108
130.889443,236.987524,207.110423
130.889443,226.793319,207.364738
130.889443,216.599113,207.619053
130.889443,206.404907,207.873368
130.889443,196.210701,208.127683
130.889443,186.016496,208.381998
130.889443,175.82229,208.636313
130.889443,175.567975,198.442108
130.889443,175.31366,188.247902
130.889443,175.059345,178.053696
130.889443,174.80503,167.859491
130.889443,174.550715,157.665285
130.889443,174.2964,147.471079
130.889443,174.042085,137.276873
130.889443,173.78777,127.082668
130.889443,173.533455,116.888462
130.889443,173.27914,106.694256
130.889443,173.024825,96.500051
130.889443,172.77051,86.305845
130.889443,172.516195,76.111639
130.889443,172.26188,65.917434
130.889443,172.007565,55.723228
130.889443,171.75325,45.529022
130.889443,171.498935,35.334816
130.889443,181.69314,35.080501
130.889443,191.887346,34.826186
130.889443,202.081552,34.571871
130.889443,212.275758,34.317556
130.889443,222.469963,34.063241
130.889443,232.664169,33.808926
130.889443,242.858375,33.554611
130.889443,253.05258,33.300296
130.889443,263.246786,33.045981
130.889443,273.440992,32.791666
130.889443,283.635197,32.537351
130.889443,293.829403,32.283036
130.889443,304.023609,32.028721
130.889443,314.217815,31.774406
130.889443,324.41202,31.520091
130.889443,334.606226,31.265776
130.889443,344.800432,31.011461
130.889443,345.054747,41.205667
130.889443,345.309062,51.399873
130.889443,345.563377,61.594078
130.889443,345.817692,71.788284
130.889443,346.072007,81.98249
130.889443,346.326322,92.176695
130.889443,346.580637,102.370901
130.889443,346.834952,112.565107
130.889443,347.089267,122.759312
130.889443,347.343582,132.953518
130.889443,347.597897,143.147724
130.889443,347.852212,153.34193
130.889443,348.106527,163.536135
130.889443,348.360842,173.730341
130.889443,348.615157,183.924547
130.889443,348.869472,194.118752
196.334164,349.91276,202.007671
196.334164,339.373187,202.009439
196.334164,328.833615,202.011208
196.334164,318.294043,202.012977
196.334164,307.754471,202.014746
196.334164,297.214899,202.016515
196.334164,286.675327,202.018284
196.334164,276.135755,202.020053
196.334164,265.596182,202.021822
196.334164,255.05661,202.02359
196.334164,244.517038,202.025359
196.334164,233.977466,202.027128
196.334164,223.437894,202.028897
196.334164,212.898322,202.030666
196.334164,202.35875,202.032435
196.334164,191.819177,202.034204
196.334164,181.279605,202.035973
196.334164,170.740033,202.037742
196.334164,170.738264,191.498169
196.334164,170.736495,180.958597
196.334164,170.734726,170.419025
196.334164,170.732958,159.879453
196.334164,170.731189,149.339881
196.334164,170.72942,138.800309
196.334164,170.727651,128.260736
196.334164,170.725882,117.721164
196.334164,170.724113,107.181592
196.334164,170.722344,96.64202
196.334164,170.720575,86.102448
196.334164,170.718806,75.562876
196.334164,170.717038,65.023304
196.334164,170.715269,54.483731
196.334164,170.7135,43.944159
196.334164,170.711731,33.404587
196.334164,170.709962,22.865015
196.334164,181.249534,22.863246
196.334164,191.789106,22.861477
196.334164,202.328679,22.859708
196.334164,212.868251,22.857939
196.334164,223.407823,22.856171
196.334164,233.947395,22.854402
196.334164,244.486967,22.852633
196.334164,255.026539,22.850864
196.334164,265.566111,22.849095
196.334164,276.105684,22.847326
196.334164,286.645256,22.845557
196.334164,297.184828,22.843788
196.334164,307.7244,22.842019
196.334164,318.263972,22.840251
196.334164,328.803544,22.838482
196.334164,339.343116,22.836713
196.334164,349.882689,22.834944
196.334164,349.884458,33.374516
196.334164,349.886226,43.914088
196.334164,349.887995,54.45366
196.334164,349.889764,64.993233
196.334164,349.891533,75.532805
196.334164,349.893302,86.072377
196.334164,349.895071,96.611949
196.334164,349.89684,107.151521
196.334164,349.898609,117.691093
196.334164,349.900377,128.230665
196.334164,349.902146,138.770238
196.334164,349.903915,149.30981
196.334164,349.905684,159.849382
196.334164,349.907453,170.388954
196.334164,349.909222,180.928526
196.334164,349.910991,191.468098
261.778885,349.91276,202.007671
261.778885,339.373187,202.009439
261.778885,328.833615,202.011208
261.778885,318.294043,202.012977
261.778885,307.754471,202.014746
261.778885,297.214899,202.016515
261.778885,286.675327,202.018284
261.778885,276.135755,202.020053
261.778885,265.596182,202.021822
261.778885,255.05661,202.02359
261.778885,244.517038,202.025359
261.778885,233.977466,202.027128
261.778885,223.437894,202.028897
261.778885,212.898322,202.030666
261.778885,202.35875,202.032435
261.778885,191.819177,202.034204
261.778885,181.279605,202.035973
261.778885,170.740033,202.037742
261.778885,170.738264,191.498169
261.778885,170.736495,180.958597
261.778885,170.734726,170.419025
261.778885,170.732958,159.879453
261.778885,170.731189,149.339881
261.778885,170.72942,138.800309
261.778885,170.727651,128.260736
261.778885,170.725882,117.721164
261.778885,170.724113,107.181592
261.778885,170.722344,96.64202
261.778885,170.720575,86.102448
261.778885,170.718806,75.562876
261.778885,170.717038,65.023304
261.778885,170.715269,54.483731
261.778885,170.7135,43.944159
261.778885,170.711731,33.404587
261.778885,170.709962,22.865015
261.778885,181.249534,22.863246
261.778885,191.789106,22.861477
261.778885,202.328679,22.859708
261.778885,212.868251,22.857939
261.778885,223.407823,22.856171
261.778885,233.947395,22.854402
261.778885,244.486967,22.852633
261.778885,255.026539,22.850864
261.778885,265.566111,22.849095
261.778885,276.105684,22.847326
261.778885,286.645256,22.845557
261.778885,297.184828,22.843788
261.778885,307.7244,22.842019
261.778885,318.263972,22.840251
261.778885,328.803544,22.838482
261.778885,339.343116,22.836713
261.778885,349.882689,22.834944
261.778885,349.884458,33.374516
261.778885,349.886226,43.914088
261.778885,349.887995,54.45366
261.778885,349.889764,64.993233
261.778885,349.891533,75.532805
261.778885,349.893302,86.072377
